3.0,355.0,22.0,Psychiatrische Klinik Lüneburg gemeinnützige GmbH,Psychiatrische Klinik Lüneburg gGmbH - Stationäre Behandlung,Am Wienebütteler Weg,1,21339.0,Lüneburg,04131 60-0,info@pk.lueneburg.de,www.pk.lueneburg.de,1.0,Gesundheitsholding Lüneburg GmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,355.0,22.0,Psychiatrische Klinik Lüneburg gemeinnützige GmbH,Psychiatrische Tagesklinik Stade Kinder und Jugendliche - Stationäre Behandlung,Bremervörder Straße,111,21682.0,"Stade, Niederelbe",04131 60-0,info@pk.lueneburg.de,www.pk.lueneburg.de,1.0,Gesundheitsholding Lüneburg GmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,355.0,22.0,Psychiatrische Klinik Lüneburg gemeinnützige GmbH,Tagesklinik Uelzen Kinder und Jugendliche - Stationäre Behandlung,Lerchenweg,3,29549.0,Bad Bevensen,04131 60-0,info@pk.lueneburg.de,www.pk.lueneburg.de,1.0,Gesundheitsholding Lüneburg GmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,355.0,22.0,Psychiatrische Klinik Lüneburg gemeinnützige GmbH,Psychiatrische Tagesklinik Heidekreis Kinder und Jugendliche - Stationäre Behandlung,Oeninger Weg,30,29614.0,Soltau,04131 60-0,info@pk.lueneburg.de,www.pk.lueneburg.de,1.0,Gesundheitsholding Lüneburg GmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,355.0,22.0,Psychiatrische Klinik Lüneburg gemeinnützige GmbH,Psychiatrische Tagesklinik Buchholz - Stationäre Behandlung,Steinbecker Straße,44,21244.0,Buchholz in der Nordheide,04131 60-0,info@pk.lueneburg.de,www.pk.lueneburg.de,1.0,Gesundheitsholding Lüneburg GmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,355.0,22.0,Städtisches Klinikum Lüneburg gGmbH,Städtisches Klinikum Lüneburg - Stationäre Behandlung,Bögelstraße,1,21339.0,Lüneburg,04131 77-0,info@klinikum-lueneburg.de,www.klinikum-lueneburg.de,1.0,Städtisches Klinikum Lüneburg gGmbH,2.0,3.0,2.0,1.0,2.0,2.0,2.0,567.0,144.0,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,3.0,,,,,,57.0,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,46.0,,,,,,,,,,,,,49.0,37.0,,,,60.0,,,,,,4.0,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,356.0,5.0,Klinik Lilienthal,Klinik Lilienthal - Stationäre Behandlung,Moorhauser Landstr.,3c,28865.0,Lilienthal bei Bremen,04298 271-0,info@klinik-lilienthal.de,www.klinik-lilienthal.de,3.0,Klinik Lilienthal im Artemed-Klinikverbund,2.0,1.0,2.0,2.0,2.0,2.0,2.0,109.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,356.0,7.0,AMEOS Klinikum Seepark Geestland GmbH,AMEOS Klinikum Geestland Standort OHZ,Poststraße,8,27711.0,Osterholz-Scharmbeck,04743 893-0,info@geestland.ameos.de,www.ameos.eu,3.0,AMEOS Klinikum Geestland GmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,356.0,7.0,Kreiskrankenhaus Osterholz,Kreiskrankenhaus Osterholz - Stationäre Behandlung,Am Krankenhaus,4,27711.0,Osterholz-Scharmbeck,04791 803-0,info@kkhohz.de,www.kreiskrankenhaus-osterholz.de,1.0,Kreiskrankenhaus Osterholz,2.0,1.0,2.0,2.0,2.0,2.0,2.0,128.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,357.0,8.0,OsteMed Klinik Bremervörde,Hauptstandort - Stationäre Behandlung,Gnarrenburger Straße,117,27432.0,Bremervörde,04761 980-0,info@ostemed.de,www.ostemed.de,1.0,OsteMed Kliniken und Pflege GmbH,2.0,1.0,2.0,2.0,2.0,2.0,2.0,161.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,357.0,39.0,AGAPLESION Diakonieklinikum Rotenburg gGmbH,Hauptstandort - Stationäre Behandlung,Elise-Averdieck-Straße,17,27356.0,Rotenburg (Wümme),04261 77-0,krankenhaus@diako-online.de,www.diako-online.de,2.0,AGAPLESION Diakonieklinikum Rotenburg gGmbH,2.0,3.0,2.0,1.0,2.0,2.0,2.0,734.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,30.0,,,,,,,,,,,,,,10.0,,63.0,,87.0,,,,,,,,,,39.0,18.0,,11.0,,,,,,,,,,26.0,25.0,,,,29.0,,,,,,22.0,,59.0,,,,,94.0,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,
3.0,357.0,39.0,AGAPLESION Diakonieklinikum Rotenburg gGmbH,Verden - Stationäre Behandlung,Rosenweg,9,27283.0,Verden (Aller),04261 77-0,krankenhaus@diako-online.de,www.diako-online.de,2.0,AGAPLESION Diakonieklinikum Rotenburg gGmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,357.0,39.0,AGAPLESION Diakonieklinikum Rotenburg gGmbH,Unterstedt - Stationäre Behandlung,Verdener Straße,200,27356.0,Rotenburg (Wümme),04261 77-0,krankenhaus@diako-online.de,www.diako-online.de,2.0,AGAPLESION Diakonieklinikum Rotenburg gGmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,358.0,8.0,Klinik Fallingbostel Fachklinik für Herz- und Kreislauferkrankungen,Klinik Fallingbostel - Stationäre Behandlung,Kolkweg,1,29683.0,Bad Fallingbostel,05162 44-0,info@klinik-fallingbostel.de,www.klinikfallingbostel.de,3.0,von Graevemeyer GmbH & Co KG,3.0,0.0,2.0,2.0,2.0,2.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,358.0,21.0,Heidekreis Klinikum GmbH Krankenhaus Soltau,Heidekreis Klinik Soltau,Oeninger Weg,30,29614.0,Soltau,05191 602-0,info@heidekreis-klinikum.de,www.heidekreis-klinikum.de,1.0,Heidekreis Klinikum gGmbH,2.0,1.0,2.0,2.0,2.0,2.0,2.0,123.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,358.0,21.0,MediClin Klinikum Soltau,MediClin Klinikum Soltau,Oeninger Weg,59,29614.0,Soltau,05191 800-0,info.klinikum-soltau@mediclin.de,www.mediclin.de,3.0,Mediclin GmbH & Co. KG Zentralverwaltung,3.0,0.0,2.0,2.0,2.0,2.0,2.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,
3.0,358.0,22.0,Heidekreis Klinikum GmbH Krankenhaus Walsrode,Heidekreis Klinik Walsrode,Robert-Koch-Straße,4,29664.0,Walsrode,05161 602-0,info@heidekreis-klinikum.de,www.heidekreis-klinikum.de,1.0,Heidekreis Klinikum gGmbH,2.0,1.0,2.0,1.0,2.0,2.0,2.0,201.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,2.0,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,359.0,10.0,Elbe Klinikum Buxtehude,Elbe Klinikum Buxtehude - Stationäre Behandlung,Am Krankenhaus,1,21614.0,Buxtehude,04161 703-0,info@elbekliniken.de,www.elbekliniken.de,1.0,Elbe Klinikum Stade-Buxtehude GmbH,2.0,1.0,2.0,2.0,2.0,2.0,2.0,303.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,359.0,38.0,Elbe Klinikum Stade,Elbe Klinikum Stade - Stationäre Behandlung,Bremervörder Straße,111,21682.0,"Stade, Niederelbe",04141 97-0,info@elbekliniken.de,www.elbekliniken.de,1.0,Elbe Klinikum Stade-Buxtehude GmbH,2.0,3.0,2.0,2.0,2.0,2.0,2.0,576.0,59.0,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,10.0,,,,69.0,,,,,,,,,,79.0,,,,,,,,,,,,,27.0,12.0,,,,41.0,,,,,,23.0,,73.0,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,359.0,38.0,Klinik Dr. Hancken,Hauptstandort - Stationäre Behandlung,Harsefelder Staße,8,21680.0,"Stade, Niederelbe",04141 604-0,info@hancken.de,www.hancken.de,3.0,Klinik Dr. Hancken GmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,
3.0,359.0,38.0,Klinik Dr. Witwity,Hauptstandort - Stationäre Behandlung,Neubourgstraße,4,21682.0,"Stade, Niederelbe",04141 959-0,info@klinik-witwity.de,www.klinik-witwity.de,3.0,Klinik Dr. med. T. Witwity GmbH,3.0,0.0,2.0,2.0,2.0,2.0,2.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,360.0,2.0,Diana Kliniken,DianaKlinik - Stationäre Behandlung,Dahlenburger Straße,2A,29549.0,Bad Bevensen,05821 80-0,diana@diana-klinik.de,www.diana-klinik.de,3.0,Diana Krankenhaus-betriebsgesellschaft mbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,25.0,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,360.0,2.0,Falkenried Caduceus Klinik GmbH,Falkenried Caduceus Klinik - Stationäre Behandlung,Niendorfer Weg,5,29549.0,Bad Bevensen,05821 9775-0,klinik@caduceus.de,www.caduceus-klinik.de,3.0,Falkenried Caduceus Klinik GmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,360.0,2.0,Herz- und Gefäßzentrum Bad Bevensen,Hauptstandort - Stationäre Behandlung,Römstedter Straße,25,29549.0,Bad Bevensen,05821 82-0,info@hgz-bb.de,www.hgz-bb.de,3.0,Herz-Kreislauf-Klinik Bevensen AG,2.0,0.0,2.0,2.0,2.0,2.0,1.0,230.0,5.0,,,,,,,,,,,,,,,,,,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,360.0,5.0,MediClin Seepark Klinik Akutpsychosomatik Schwerpunkt Essstörungen,Zweigniederlassung Bad Bodenteich - Stationäre Behandlung,Sebastian-Kneipp-Straße,1,29389.0,Bad Bodenteich,05824 21-0,akutpsychosomatik.seepark@mediclin.de,www.seepark-klinik.de,3.0,Mediclin GmbH & Co. KG Zentralverwaltung,3.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,360.0,25.0,Helios Klinikum Uelzen GmbH,Helios Klinikum Uelzen - Stationäre Behandlung,Hagenskamp,34,29525.0,"Uelzen, Lüneburger Heide",0581 83-0,info.uelzen@helios-gesundheit.de,www.helios-gesundheit.de,3.0,Helios Klinikum Uelzen GmbH,2.0,2.0,2.0,1.0,2.0,1.0,2.0,303.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,1.0,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,360.0,25.0,Psychiatrische Klinik Uelzen gGmbH,Psychiatrische Klinik Uelzen - Stationäre Behandlung,An den Zehn Eichen,50,29525.0,"Uelzen, Lüneburger Heide",0581 3895-0,info@pk-uelzen.de,www.pk-uelzen.de,2.0,Psychiatrische Klinik Uelzen gGmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,360.0,25.0,Psychiatrische Klinik Uelzen gGmbH,Psychiatrische Tagesklinik Dannenberg - Stationäre Behandlung,Querdeich,14,29451.0,Dannenberg (Elbe),0581 3895-0,info@pk-uelzen.de,www.pk-uelzen.de,2.0,Psychiatrische Klinik Uelzen gGmbH,2.0,,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,361.0,1.0,Aller-Weser-Klinik Krankenhaus Achim,Aller-Weser-Klinik Achim - Stationäre Behandlung,Bierdener Mühle,2,28832.0,Achim bei Bremen,04202 998-0,info@aller-weser-klinik.de,www.aller-weser-klinik.de,1.0,Aller-Weser-Klinik gGmbH,2.0,1.0,2.0,2.0,2.0,2.0,2.0,124.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,361.0,12.0,Aller-Weser-Klinik Krankenhaus Verden,Aller-Weser-Klinik Verden - Stationäre Behandlung,Eitzer Straße,20,27283.0,Verden (Aller),04231 103-0,info@aller-weser-klinik.de,www.aller-weser-klinik.de,1.0,Aller-Weser-Klinik gGmbH,2.0,1.0,2.0,2.0,2.0,2.0,2.0,130.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,401.0,0.0,Delme Klinikum Delmenhorst,Delme Klinikum Delmenhorst,Wildeshauser Straße,92,27753.0,Delmenhorst,04221 99-3,info@delme-klinikum.de,www.delme-klinikum.de,1.0,Delme Klinikum Delmenhorst GmbH,2.0,1.0,2.0,1.0,2.0,2.0,2.0,286.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,30.0,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,402.0,0.0,Klinikum Emden Hans-Susemihl-Krankenhaus gGmbH,Klinikum Emden Hauptstandort - Stationäre Behandlung,Bolardusstraße,20,26721.0,Emden,04921 98-0,info@klinikum-emden.de,www.klinikum-emden.de,1.0,Klinikum Emden Hans-Susemihl Krankenhaus gGmbH,2.0,1.0,2.0,2.0,2.0,2.0,2.0,358.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,4.0,,87.0,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,402.0,0.0,Klinikum Emden Hans-Susemihl-Krankenhaus gGmbH,Psychiatrische Tagesklinik Leer - Stationäre Behandlung,Mühlenstraße,7,26789.0,Leer (Ostfriesland),04921 98-0,info@klinikum-emden.de,www.klinikum-emden.de,1.0,Klinikum Emden Hans-Susemihl Krankenhaus gGmbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,403.0,0.0,Evangelisches Krankenhaus Oldenburg,Evangelisches Krankenhaus Oldenburg - Stationäre Behandlung,Steinweg,13,26122.0,Oldenburg (Oldb.),0441 236-0,info@evangelischeskrankenhaus.de,www.evangelischeskrankenhaus.de,2.0,Evangelische Krankenhausstiftung Oldenburg,2.0,2.0,1.0,2.0,2.0,1.0,2.0,448.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,99.0,,28.0,,,,,,,,,,,,,,,32.0,,,,,,41.0,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,403.0,0.0,Klinikum Oldenburg gGmbH,Hauptstandort - Stationäre Behandlung,Rahel-Straus-Straße,10,26133.0,Oldenburg (Oldb.),0441 403-0,info@klinikum-oldenburg.de,www.klinikum-oldenburg.de,1.0,Klinikum Oldenburg gGmbH,2.0,2.0,2.0,2.0,2.0,2.0,2.0,752.0,,,,,,,,,,,,,,,,,25.0,,,,89.0,33.0,,,48.0,,,,,,,31.0,,,,,,66.0,,,,,,,,,,,,,,45.0,10.0,,,42.0,,,,,,,,,,45.0,,,,,,,,66.0,,,,,61.0,,,,,58.0,,,,,,28.0,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,37.0,,,26.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,
3.0,403.0,0.0,Pius-Hospital,Pius-Hospital Georgstr. 12 - Stationäre Behandlung,Georgstraße,12,26121.0,Oldenburg (Oldb.),0441 229-0,info@pius-hospital.de,www.pius-hospital.de,2.0,Pius Hospital,2.0,2.0,2.0,2.0,2.0,2.0,2.0,408.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,35.0,,24.0,,,,,,,,,,49.0,,,,38.0,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,404.0,0.0,AMEOS Klinikum Osnabrück,AMEOS Klinikum Osnabrück - Stationäre Behandlung,Knollstraße,31,49088.0,Osnabrück,0541 405-0,info@klinikum-os.de,www.klinikum-os.de,3.0,AMEOS Krankenhausgesellschaft Niedersachsen mbH,2.0,0.0,2.0,2.0,2.0,2.0,2.0,382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.0,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,404.0,0.0,Christliches Kinderhospital Osnabrück,Christliches Kinderhospital Osnabrück - Station 9 - Stationäre Behandlung,Am Finkenhügel,1,49076.0,Osnabrück,0541 7000-6000,info@ckos.de,www.christliches-kinderhospital.de,2.0,Christliches Kinderhospital Osnabrück GmbH,2.0,3.0,2.0,2.0,2.0,2.0,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,404.0,0.0,Christliches Kinderhospital Osnabrück,CKO Hauptstandort,Johannisfreiheit,1,49074.0,Osnabrück,0541 7000-6000,info@ckos.de,www.christliches-kinderhospital.de,2.0,Christliches Kinderhospital Osnabrück GmbH,2.0,3.0,2.0,2.0,2.0,2.0,2.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,404.0,0.0,Kinderhospital Osnabrück am Schölerberg,"KJP Osnabrück, Iburger Str. 187 - Stationäre Behandlung",Iburger Straße,187,49082.0,Osnabrück,0541 5602-0,info@kinderhospital.de,www.kinderhospital.de,2.0,Stiftung Kinderhospital Osnabrück,2.0,0.0,2.0,2.0,2.0,2.0,2.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,404.0,0.0,Kinderhospital Osnabrück am Schölerberg,KJP Twistringen - Stationäre Behandlung,St.-Annen-Straße,15,27239.0,Twistringen,0541 5602-0,info@kinderhospital.de,www.kinderhospital.de,2.0,Stiftung Kinderhospital Osnabrück,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
